StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
1046,  1431,  1349, , ,,,0.2976306,+51.07449386,257.731958762887, 8.66,1.60415862797104,A5          , 0.282
1047,  1434,  1350, , ,,,0.29800186,+44.57794715,163.132137030995, 7.38,1.31730237259208,K0          , 1.029
1048,  1435,  1365, , ,,,0.29801458,+07.86606224,215.982721382289, 7.53,0.857904955089766,A5          , 0.312
1049,  1437,  1368, , ,,,0.29846265,+00.37758269,61.576354679803, 8.88,4.93293012452578,F9V         , 0.542
1050,  1439,  1375, , ,,,0.29897513,+12.77151352,140.056022408964, 6.54,0.808491058880873,G8II        , 0.970
1051,  1440,  1389, , ,,,0.29899063,-25.91663038,211.864406779661, 8.17,1.53970999317044,K0III       , 0.995
1052,  1441,  1362, , ,,,0.29914817,+34.57557149,122.100122100122, 8.47,3.03641950880209,F2          , 0.324
1053,  1444,  1388,,Wo 9008  ,, ,0.29962023,-13.45563887,26.1506276150628, 6.51,4.42258941802031,G2V         , 0.599
1054,  1445,  1361, , ,,,0.29985423,+40.74679871,598.802395209581, 7.71,-1.17641764426208,K0          , 1.382
1055,  1448,  1363, , ,,,0.30024572,+31.29184629,458.715596330275, 8.30,-0.007717531976974,A0          , 0.049
1056,  1449,  1396, , ,,,0.30063486,-21.83174177,649.350649350649, 8.15,-0.912396395817682,K3III       , 1.397
1057,  1450,  1437, , ,,,0.30077954,-69.06173695,245.700245700246, 8.53,1.5779720461261,K0III       , 0.898
1058,  1455,  1393, , ,,,0.30219575,+03.79675855,81.9000819000819, 7.20,2.63357831972441,F0          , 0.309
1059,  1456,  1374, , ,,,0.30255295,+46.21435458,188.323917137476, 6.83,0.455472605407347,K0          , 1.319
1060,  1458,  1445, , ,,,0.30283324,-65.06328937,450.45045045045, 8.96,0.691764872253195,K2III/IV    , 1.124
1061,  1460,  1384, , ,,,0.303376,+52.41268626,150.829562594268, 8.10,2.20756764202387,G5          , 1.030
1062,  1461,  1360, , ,,,0.30408372,+72.94678997,165.016501650165, 7.56,1.47236312083143,A3          , 0.237
1063,  1463, ,,Gl  16   ,, ,0.30460805,+10.20286093,16.215339711367,10.88,9.83036974213153,M0          , 1.479
1064,  1462,  1485, , ,,,0.30460914,-75.66328425,273.972602739726, 8.43,1.24146432228237,F7IV        , 0.616
1065,  1464,  1431, , ,,,0.30470752,-21.13845530,233.100233100233, 6.69,-0.147713539076378,B9/B9.5IV   ,-0.008
1066,  1465,  1419,  69,,          , ,0.3047959,+11.20628336,137.362637362637, 6.07,0.380656896565187,K0III       , 1.036
1067,  1466,  1383, , ,,,0.3049279,+61.72706050,10000000, 7.63,-7.37,B1II...     , 0.267
1068,  1467,  1432, , ,,,0.30508971,-34.17327560,165.016501650165, 8.68,2.59236312083143,F5V         , 0.490
1069,  1469,  1434, , ,,,0.30511518,-36.50989445,218.340611353712, 6.67,-0.0256726099806537,K2III       , 1.304
1070,  1468,  1407, , ,,,0.30512009,+19.40442348,71.1743772241993, 8.94,4.67838162120549,G0          , 0.570
1071,  1470,  1421, , ,,,0.30513859,-02.01479919,221.238938053097, 7.21,0.485692174056911,K2          , 1.311
1072,  1473,  1404,  68,, 25Sig And, ,0.3054737,+36.78532730,43.271311120727, 4.51,1.32899972739555,A2V         , 0.054
1073,  1474,  1392, , ,,,0.30549292,+44.55843929,543.478260869565, 7.19,-1.48591088495232,K2          , 1.608
1074,  1475,  1326,,Gl  15  A,, ,0.30570604,+44.02195597,3.56798801156028, 8.09,10.3278830676146,M1V         , 1.560
1075,  1476,  1444, , ,,,0.30575446,-49.90551506,256.410256410256, 7.27,0.225323035132497,K2III       , 1.129
1076,  1477,  1406, , ,,,0.30576081,+30.39606440,160.771704180064, 7.08,1.04895192345409,K3III       , 1.186
1077,  1478,  1402, , ,,,0.30598899,+49.50977782,112.739571589628, 7.84,2.57961809915863,F8          , 0.586
1078,  1479, , , ,,,0.3067871,+83.36750670,473.9336492891, 8.19,-0.188587723511535,K5          , 1.675
1079,  1480,  1418, , ,,,0.30693685,+22.88026405,133.868808567604, 7.98,2.346603009077,F5          , 0.511
1080,  1481,  1466, , ,,,0.30722381,-63.47735107,40.950040950041, 7.46,4.39872829804432,F8/G0V      , 0.537
1081,  1482,  1430, , ,,,0.30757719,+21.47766557,104.384133611691, 8.82,3.72682754539272,F2          , 0.400
1082,  1484,  1359, , ,,,0.30765773,+76.27654297,249.376558603491, 7.18,0.195721863100912,B9          ,-0.052
1083,  1486,  1400, , ,,,0.30799524,+62.20280486,324.675324675325, 6.97,-0.587246417497777,K7Iab:      , 1.520
1084,  1487,  1452, , ,,,0.30820354,-46.53212647,66.3129973474801, 7.47,3.36200670766878,F6V         , 0.468
1085,  1488,  1429, , ,,,0.30850111,+26.14035586,122.399020807834, 7.27,1.83111028266208,A2...       , 0.174
1086,  1489,  1451, , ,,,0.30887878,-27.95196267,383.141762452107, 8.47,0.553202536691406,K3III       , 1.364
1087,  1490,  1417, , ,,,0.30891474,+41.98442698,1149.42528735632, 8.40,-1.9024037369069,K2          , 1.490
1088,  1492,  1428, , ,,,0.31008996,+35.98998187,425.531914893617, 7.73,-0.414660688641318,K2          , 1.342
1089,  1493,  1439,  71,,          , ,0.31061603,+31.51723388,166.666666666667, 5.88,-0.229243748081781,A0IV        ,-0.014
1090,  1495,  1449, , ,,,0.31100961,+22.87965131,111.234705228031, 7.14,1.90879845866614,G8IV        , 0.885
1091,  1496,  1448, , ,,,0.31131109,+44.63002263,107.758620689655, 7.05,1.88773988109431,A2          , 0.115
1092,  1497, , , ,,,0.31138069,+12.69492362,467.289719626168, 8.62,0.272068866745954,M5          , 1.518
1093,  1499,  1461,  72,Gl  16.1 ,          , ,0.31156155,-08.05265094,23.4356690883525, 6.47,4.62061321429656,G0V         , 0.674
1094,  1500,  1474, , ,,,0.31165832,-29.95688954,59.8444045481747, 8.36,4.47488224946696,G0V         , 0.591
1095,  1501,  1438,  70,, 26    And, ,0.31170834,+43.79114781,212.314225053079, 6.10,-0.534895464355519,B8V         ,-0.074
1096,  1502,  1483,  73,,          , ,0.31181164,-43.23557050,116.822429906542, 6.33,0.992368823385767,K2III       , 1.210
1097,  1503,  1450, , ,,,0.31188757,+15.99070755,157.977883096366, 8.64,2.64701855008678,F5...       , 0.550
1098,  1504,  1495, , ,,,0.31229201,-60.83070821,746.268656716418, 8.05,-1.31447600817596,K4/K5III    , 1.548
1099,  1508,  1506, , ,,,0.31281425,-68.56919945,156.985871271586, 8.72,2.74069716167675,K0III       , 0.923
1100,  1509,  1472, , ,,,0.31320416,-10.94934512,124.378109452736, 8.16,2.68628024374226,F5          , 0.553
1101,  1510,  1426, , ,,,0.31333273,+68.50010060,251.256281407035, 8.30,1.29941536036844,K0          , 1.110
1102,  1514,  1492, , ,,,0.31513557,-33.32433635,202.429149797571, 8.80,2.26863474461824,A8III       , 0.331
1103,  1517,  1491, , ,,,0.31544153,-11.58912140,117.370892018779, 8.76,3.4121979738335,F3V         , 0.442
1104,  1519,  1458, , ,,,0.31566163,+52.17267274,310.55900621118, 7.64,0.179279358479155,K0          , 0.962
1105,  1521,  1447, , ,,,0.31578949,+63.28825327,173.310225303293, 7.70,1.50587906577866,F0          , 0.349
1106,  1522, , , ,,,0.31608039,+63.57199558,1149.42528735632, 8.96,-1.3424037369069,B0.5III     , 0.410
1107,  1524,  1468, , ,,,0.31628024,+50.69401305,121.212121212121, 7.83,2.41226974274963,A5          , 0.198
1108,  1526,  1457, , ,,,0.31680806,+60.33529505,925.925925925926, 7.83,-2.00288122256525,F0Iab:      , 0.592
1109,  1529,232155, , ,,,0.31748177,+53.29820057,384.615384615385, 8.96,1.03486673985409,K2          , 1.248
1110,  1530,  1480, , ,,,0.31758349,+22.36870452,242.130750605327, 8.76,1.83975025828201,K0          , 1.160
1111,  1531,  1558, , ,,,0.31814117,-77.98897714,248.756218905473, 7.80,0.821130265422352,F0III       , 0.363
1112,  1532, ,,GJ 1008  ,, ,0.31821772,-09.96411989,20.7598090097571, 9.90,8.31388323157217,K7V         , 1.318
1113,  1535,  1489, , ,,,0.31875709,+07.28249808,641.025641025641, 8.90,-0.134377008227691,K2          , 1.117
1114,  1538,  1496, , ,,,0.31998251,+16.31487073,235.294117647059, 8.60,1.74194465025156,A5          , 0.399
1115,  1539, , , ,,,0.32011435,-03.05308512,32.0102432778489,10.93,8.40355512602631, , 1.375
1116,  1541,  1497, , ,,,0.32021786,+13.57727485,70.3729767769177, 8.19,3.95297038963735,F8          , 0.657
1117,  1542,  1487, , ,,,0.32051091,+55.97140528,574.712643678161, 8.77,-0.0272537585870012,B8          , 0.072
1118,  1543,  1479, , ,,,0.3206179,+59.70496976,167.224080267559, 7.83,1.71350591994206,F0          , 0.372
1119,  1544,  1524, , ,,,0.32087636,-33.90895092,204.081632653061, 8.78,2.23098040014257,F5V         , 0.474
1120,  1545,  1513, , ,,,0.32128781,+00.52059326,85.8369098712446, 7.93,3.26162962681019,G0          , 0.398
1121,  1546, , , ,,,0.3213818,-19.90828575,29.5420974889217,12.46,10.1077933651058,K:...       ,      
1122,  1547,  1502, , ,,,0.32139478,+14.05479812,167.50418760469, 8.36,2.23987165564685,K0          , 0.920
1123,  1549,  1467, , ,,,0.3217056,+73.12261950,295.85798816568, 7.31,-0.0454164986117256,K0          , 1.059
1124,  1550,  1486, , ,,,0.3218622,+59.13904402,254.452926208651, 7.26,0.231962751877133,B9V         , 0.049
1125,  1551,  1531, , ,,,0.32235986,-46.49905201,334.448160535117, 7.45,-0.171644058377851,M3III       , 1.535
1126,  1552,  1530, , ,,,0.32260771,-40.12056208,52.7704485488127, 8.12,4.50804607152046,G3V         , 0.661
1127,  1553,  1501, , ,,,0.32278206,+26.45409110,230.414746543779, 7.58,0.767448647562554,G8III       , 0.913
1128,  1554,  1511, , ,,,0.3228805,+09.04416945,321.543408360129, 8.30,0.76380194513419,A5          , 0.366
1129,  1555,  1532, , ,,,0.32291578,-53.84415142,1250, 7.78,-2.70455006504028,M1III       , 1.710
1130,  1557,  1478, , ,,,0.3230854,+67.32351674,271.0027100271, 8.05,0.885131830795302,A0          , 0.100
1131,  1559,  1510, , ,,,0.32317743,+19.99907595,250.62656641604, 7.68,0.684864478433743,K0          , 1.256
1132,  1560,  1542, , ,,,0.32339014,-59.69074657,338.983050847458, 7.96,0.309110079890815,K0IIICN...  , 0.973
1133,  1562,  1522,  74,,  8Iot Cet, ,0.32380084,-08.82382948,88.809946714032, 3.56,-1.18230804742336,K2III       , 1.214
1134,  1564,  1572, , ,,,0.3238857,-70.66156637,427.350427350427, 8.20,0.0460792870507145,K2/K3III    , 1.311
1135,  1565,  1529, , ,,,0.32468333,-17.67889206,88.0281690140845, 7.95,3.226891656875,G8IV        , 0.818
1136,  1566,  1521, , ,,,0.32477922,+05.76039023,202.429149797571, 8.76,2.22863474461824,K5          , 1.031
1137,  1567,  1551, , ,,,0.32485104,-54.01151180,75.9878419452887, 8.49,4.08627944638968,F8V         , 0.575
1138,  1570,  1540, , ,,,0.32618178,-21.80725878,16666.6666666667, 7.75,-7.25,K4III       , 1.537
1139,  1571,  1550, , ,,,0.32635593,-50.42942787,369.0036900369, 7.44,-0.395153545627969,M1/M2III    , 1.654
1140,  1573,  1539, , ,,,0.32679516,-07.22367560,46.3177396943029, 7.03,3.70126321167115,F5          , 0.508
1141,  1572,  1582, , ,,,0.3268019,-69.10282386,68.7285223367698, 8.75,4.56431496660963,G1V         , 0.594
1142,  1574,  1549, , ,,,0.32713043,-43.08212128,2173.91304347826, 8.99,-2.69621084159213,K1III       , 1.082
1143,  1575,  1527,  75,,          , ,0.32821645,+40.72950687,165.837479270315, 6.35,0.251586560700757,K1III       , 1.179
1144,  1579,  1537, , ,,,0.32965197,+36.96249753,234.192037470726, 7.26,0.412139375125119,K0          , 1.304
1145,  1580,  1500, , ,,,0.32975798,+74.27656372,248.756218905473, 8.40,1.42113026542235,K0          , 1.110
1146,  1581,  1556, , ,,,0.32990391,-12.35802013,134.408602150538, 8.29,2.64786467772939,G8IV        , 1.096
1147,  1582,  1591, , ,,,0.33021287,-60.91218601,61.3120784794605, 7.97,4.03226980520138,G0IV/V      , 0.552
1148,  1583,232158, , ,,,0.33035166,+50.75017949,476.190476190476, 8.29,-0.098903526330405,K2          , 1.220
1149,  1586,  1535, , ,,,0.33059083,+57.65975532,384.615384615385, 8.28,0.35486673985409,G9III       , 1.032
1150,  1587,  1567, , ,,,0.33079988,-02.47897217,116.144018583043, 6.96,1.63501575726827,G5          , 0.848
1151,  1588,  1555, , ,,,0.33102105,-05.45053119,307.692307692308, 8.82,1.37941680489437,K0          , 1.147
1152,  1589,  1553, , ,,,0.33132118,+13.39331312,165.016501650165, 8.70,2.61236312083143,F0          , 0.420
1153,  1591,  1552, , ,,,0.33138925,+42.87999295,227.272727272727, 8.66,1.87726338243094,F2III       , 0.348
1154,  1592,  1536, , ,,,0.33140417,+55.71424433,746.268656716418, 7.78,-1.58447600817596,K2          , 1.532
1155,  1593,  1546, , ,,,0.33167595,+44.70943858,280.898876404494, 7.52,0.277249989864377,C8          , 1.600
1156,  1594,  1547, , ,,,0.33204962,+39.54285880,248.756218905473, 8.09,1.11113026542235,K0          , 1.054
1157,  1595,  1563, , ,,,0.33230097,+16.25090005,169.491525423729, 6.60,0.454260058210721,K0          , 0.979
1158,  1596,  1565, , ,,,0.33253066,+01.58254462,135.50135501355, 7.62,1.96028180911521,G5          , 0.986
1159,  1597,  1589, , ,,,0.33276537,-25.12166685,161.550888529887, 7.45,1.40845324510059,K1III       , 1.125
1160,  1598,  1562, , ,,,0.33347588,+38.22806865,24.8447204968944, 6.97,4.99382942351944,G0          , 0.640
1161,  1599,  1581,  77,Gl  17   ,   Zet Tuc, ,0.33386505,-64.87762320,8.59254167382712, 4.23,4.55939176428696,F9V         , 0.576
1162,  1600,  1588, , ,,,0.33414716,-17.70041723,244.498777506112, 6.73,-0.211383459963289,K1III/IV    , 1.249
1163,  1601,  1576, , ,,,0.33417202,+01.16423405,269.541778975741, 8.64,1.48686954807523,G5          , 0.824
1164,  1602,  1585, , ,,,0.33474011,+06.29261994,606.060606060606, 6.81,-2.10258027893047,K0          , 1.532
1165,  1603,  1561,  76,,          , ,0.33476921,+48.86548463,271.0027100271, 6.53,-0.634868169204698,A0Vs        , 0.051
1166,  1604,  1560, , ,,,0.33483416,+50.11180669,1408.45070422535, 7.80,-2.94370825640462,K0          , 1.243
1167,  1605,  1544, , ,,,0.33487336,+62.06630889,1886.79245283019, 8.13,-3.24862065199605,B0.5IIIn... , 0.154
1168,  1607,  1587, , ,,,0.33513056,-09.05647913,813.008130081301, 8.91,-0.640474442803008,K0          , 1.294
1169,  1608, ,,GJ 2003  ,, ,0.33563746,-17.06135622,25.4388196387688,11.67,9.64251521910045, , 1.490
1170,  1609,  1586, , ,,,0.3359812,+03.03357475,416.666666666667, 7.53,-0.56894379144197,M0          , 1.655
1171,  1610,  1611, , ,,,0.33604174,-35.90280594,393.700787401575, 7.68,-0.29583141690031,K0III       , 1.024
1172,  1611,  1594, , ,,,0.33625574,-13.06149298,121.802679658952, 6.85,1.4217157855972,G8III       , 1.028
1173,  1612, , , ,,,0.33636278,+11.04939691,114.942528735632, 8.96,3.65759626309309,F8          , 0.495
1174,  1614, , , ,,,0.33642465,+30.28116896,3125, 8.99,-3.48425010840047,K0          , 1.319
1175,  1618,  1574, , ,,,0.33718661,+49.76639883,666.666666666667, 8.60,-0.519543704721594,B8          ,-0.009
1176,  1619,  1583, , ,,,0.33735393,+24.66589133,182.481751824818, 7.56,1.25390279242185,K1III       , 1.140
1177,  1621,232161, , ,,,0.33794968,+54.20099886,5000, 8.95,-4.54485002168009,B3          ,-0.033
1178,  1622,  1610, , ,,,0.33803466,-11.16783017,154.798761609907, 8.24,2.29116258997542,F0          , 0.375
1179,  1623,  1686, , ,,,0.33806385,-77.22264886,51.6795865633075, 7.87,4.30340484677465,F6V         , 0.552
1180,  1624,  1630, , ,,,0.33820104,-51.97847298,285.714285714286, 8.98,1.70034022175138,G8III/IV    , 0.980
1181,  1625,  1620, , ,,,0.33843901,-32.76912947,51.5729757607014, 8.50,4.93788904539353,G6V         , 0.714
1182,  1626,  1609, , ,,,0.33871258,-08.90431808,431.034482758621, 8.93,0.7574399244545,F8          , 0.586
1183,  1628,  1608, , ,,,0.33934596,+04.77899775,416.666666666667, 7.68,-0.41894379144197,G5          , 1.013
1184,  1629,  1559, , ,,,0.33951394,+68.84700611,98.4251968503937, 7.66,2.6944685397395,F2          , 0.337
1185,  1630,  1606,  78,,          , ,0.34010888,+30.93561514,178.571428571429, 5.89,-0.369059864968998,B7V         ,-0.098
1186,  1631,  1638, , ,,,0.34119492,-30.55548769,2380.95238095238, 8.78,-3.1037535480105,K1III       , 1.315
1187,  1633,  1657, , ,,,0.34121519,-61.70114427,219.78021978022, 8.43,1.72005698328556,K0III       , 1.016
1188,  1634,  1603, , ,,,0.34123173,+40.92217204,120.192307692308, 8.15,2.75061663145362,F8          , 0.519
1189,  1635,  1616, , ,,,0.34140124,+09.93763939,320.51282051282, 8.92,1.39077297009221,A5          , 0.355
1190,  1637,236382, , ,,,0.34168923,+60.28545969,6250, 8.81,-5.16940008672037,B2III       , 0.260
1191,  1638,  1627, , ,,,0.34175898,+10.91780810,240.963855421687, 7.03,0.120240483560464,K0          , 1.039
1192,  1639,  1601, , ,,,0.34192271,+48.96864118,291.545189504373, 6.46,-0.863529399786147,G0          , 0.564
1193,  1640,  1605, , ,,,0.34207257,+30.97466252,84.6023688663282, 7.52,2.88308738272618,K1IV        , 0.961
1194,  1641,  1615, , ,,,0.34217337,+43.69432614,277.777777777778, 7.93,0.711512503836436,A2          , 0.174
1195,  1642,  1614, , ,,,0.34248349,+45.50898081,108.695652173913, 7.00,1.81893913672778,F5          , 0.563
1196,  1644,  1598, , ,,,0.34280934,+56.55696240,195.3125, 6.73,0.276349804879155,G5          , 0.817
1197,  1645,  1635,  80,, 41    Psc, ,0.34329562,+08.19024803,121.065375302663, 5.38,-0.0350997633980885,K3III       , 1.343
1198,  1646,  1634, , ,,,0.34395067,+12.31104578,113.250283125708, 8.09,2.81980351788784,F5          , 0.462
1199,  1647,  1685,  83,,   Pi  Tuc, ,0.34417857,-69.62491154,93.8967136150235, 5.50,0.636748038873783,B9V         ,-0.046
1200,  1649,  2205, , ,,,0.34485341,-87.66706225,88.261253309797, 8.73,4.00114954931699,G2V         , 0.627
1201,  1651,  1707, , ,,,0.34540616,-71.97802228,305.810397553517, 8.30,0.872738763301433,K0IV        , 1.152
1202,  1652,  1613, , ,,,0.34543458,+61.87959637,2040.81632653061, 6.80,-4.74901959985743,M2II:       , 2.020
1203,  1653,  1644, , ,,,0.34545217,+03.44948223,226.757369614512, 8.08,1.30219294733919,K0          , 1.196
1204,  1655,  1655, , ,,,0.34569926,-25.46661666,1333.33333333333, 8.38,-2.2446936830415,G5III       , 1.480
1205,  1656,  1633, , ,,,0.34597303,+26.51363527,270.27027027027, 7.39,0.231008620334975,K5III       , 1.417
1206,  1657,  1632,  79,,          , ,0.34598296,+32.91122853,198.019801980198, 5.79,-0.693543109406693,K5III       , 1.595
1207,  1658,  1654, , ,,,0.34636147,-13.63140220,183.823529411765, 8.74,2.4179944984909,G8IV        , 1.041
1208,  1660,  1667, , ,,,0.34682698,-23.63022915,155.763239875389, 6.78,0.817675140344267,F0IV        , 0.311
1209,  1661,  1653, , ,,,0.3470529,-04.11590834,164.203612479475, 8.79,2.71308646316438,M...        , 1.231
1210,  1662,  1676, , ,,,0.3471086,-36.47768325,1666.66666666667, 8.67,-2.43924374808178,K0III       , 1.066
1211,  1663,  1651, , ,,,0.34715689,-00.87108457,21.4041095890411, 9.30,7.64751417052172,A5          , 0.362
1212,  1664,  1642, , ,,,0.34725356,+18.48207664,128.205128205128, 7.65,2.1104730134524,G5          , 0.924
1213,  1666,  1666, , ,,,0.34787356,-19.93107970,110.619469026549, 8.17,2.95084215237682,F7V         , 0.523
1214,  1667,  1683, , ,,,0.34826859,-39.23978178,107.411385606874, 7.14,1.98474840490671,F6V         , 0.506
1215,  1668,  1674, , ,,,0.34834879,-29.68962325,78.8643533123028, 8.38,3.89559626772857,F7V         , 0.536
1216,  1669,  1641, , ,,,0.34836612,+32.97816304,71.4285714285714, 6.90,2.63064017839119,F5          , 0.478
1217,  1670,  1663,  81,,          , ,0.34850351,+10.97696797,191.570881226054, 6.57,0.158352515011312,A0V         , 0.056
1218,  1671,  1648, , ,,,0.3486137,+46.48601579,2439.0243902439, 7.97,-3.96608071640132,B9          ,-0.101
1219,  1672,  1706, , ,,,0.34869189,-65.11352579,98.6193293885601, 8.41,3.44018977498659,G8V         , 0.819
1220,  1673,  1625, , ,,,0.34889753,+63.66753423,75.7575757575758, 8.79,4.39286965602925,G0          , 0.537
1221,  1674,  1624, , ,,,0.3491923,+67.66729201,31.7561130517625, 7.91,5.40086330318272,G5          , 0.815
1222,  1675,  1682, , ,,,0.34950766,-34.93470321,346.020761245675, 8.01,0.314489213782741,G8III/IV    , 0.912
1223,  1677,  1662, , ,,,0.34984413,+12.77166455,127.064803049555, 7.20,1.67987366179532,A3          , 0.271
1224,  1681,  1649, , ,,,0.35031436,+43.71306723,892.857142857143, 8.47,-1.28390988664909,K0          , 1.168
1225,  1682,  1680, , ,,,0.35080408,-09.11189060,1492.53731343284, 8.57,-2.29962598649587,G5          , 0.868
1226,  1683,  1705, , ,,,0.35082136,-58.76053723,99.7008973080758, 8.99,3.99650466510209,G2IV/V      , 0.647
1227,  1684,  1679, , ,,,0.35117434,-02.90961019,80.5152979066023, 6.92,2.39060797920281,K0          , 1.036
1228,  1686,  1671,  82,, 27Rho And, ,0.35200719,+37.96869954,48.9715964740451, 5.16,1.71027868875446,F5III       , 0.442
1229,  1688,  1677, , ,,,0.352568,+35.87887562,102.986611740474, 7.37,2.30609614954002,A0          , 0.238
1230,  1689,  1672, , ,,,0.35277779,+25.33831113,900.900900900901, 7.56,-2.21338510606671,M...        , 1.567
1231,  1691,  1689, , ,,,0.35364129,-03.31197662,79.3650793650794, 7.36,2.86185272558781,F8          , 0.529
1232,  1692,  1690, , ,,,0.35369948,-08.28117086,23.0308613542146, 9.19,7.37844909559201,K2          , 1.354
1233,  1694,  1721, , ,,,0.35408508,-35.79884988,1052.63157894737, 7.14,-2.97138197355576,M0III       , 1.575
1234,  1696, ,,Gl  17.1 ,, ,0.35543369,-45.74443728,17.9597701149425,10.41,9.13849613301253,M0          , 1.475
1235,  1699,  1688, , ,,,0.35593535,+27.73362994,1333.33333333333, 8.32,-2.3046936830415,F8          , 0.844
1236,  1698,  1720, , ,,,0.3560086,-10.68343864,523.560209424084, 8.69,0.0951668362386382,G5          , 0.879
1237,  1700,  1658, , ,,,0.35615932,+67.00541229,203.665987780041, 7.23,0.685407460614844,A1V         , 0.010
1238,  1701, , , ,,,0.35619441,+33.67998105,280.112044817927, 8.66,1.42334108056097,K0          , 0.937
1239,  1704,  1699, , ,,,0.35713372,+28.32616929,66.711140760507, 7.73,3.6090081642414,F5          , 0.419
1240,  1706,  1801,  87,,          , ,0.3579841,-77.42685699,213.675213675214, 5.96,-0.688770734629379,K3III       , 1.397
1241,  1707,  1767, , ,,,0.35857372,-65.75166584,325.732899022801, 7.26,-0.304308122614066,K2III       , 1.249
1242,  1708,  1737,  84,,   Iot Scl, ,0.35866009,-28.98129509,95.2380952380952, 5.18,0.28594649534969,K0III       , 1.006
1243,  1709,  1716, , ,,,0.35888785,+26.96214466,826.446280991736, 8.19,-1.39607314841775,K2          , 1.241
1244,  1710,  1750, , ,,,0.35891012,-34.16969228,208.768267223382, 8.10,1.50167756707282,G5V         , 0.747
1245,  1711,  1711, , ,,,0.35910742,+46.32165724,833.333333333333, 8.51,-1.09409376976187,A0          , 0.074
1246,  1712,  1751, , ,,,0.35920061,-35.36059271,93.8967136150235, 8.56,3.69674803887378,F7V         , 0.532
1247,  1714,  1777, , ,,,0.35927605,-66.30452329,137.931034482759, 7.36,1.66169003285497,A0V         , 0.006
1248,  1715,  1712, , ,,,0.35974287,+38.18715974,139.86013986014, 6.86,1.1315302090054,K0          , 1.094
1249,  1716,  1713, , ,,,0.35983604,+37.41941043,155.27950310559, 8.90,2.94442933679906,F5          , 0.364
1250,  1717,236387, , ,,,0.35984855,+57.32806703,534.75935828877, 8.87,0.229208032682495,K7          , 1.510
1251,  1718,  1736, , ,,,0.35985438,-16.20752837,116.686114352392, 8.64,3.30490410961599,F5V         , 0.476
1252,  1719, , , ,,,0.35988683,-66.47672144,43.0663221360896, 9.65,6.47931107701278, , 0.835
1253,  1720, ,,NN 3029  ,, ,0.36042231,-46.09173618,19.9600798403194,12.21,10.7091886293362,M6          , 1.537
1254,  1721,  1715, , ,,,0.36045481,+36.21736890,98.7166831194472, 8.10,3.1280472268014,A5          , 0.459
1255,  1722,  1714, , ,,,0.3606878,+36.25298789,204.081632653061, 8.48,1.93098040014257,A0          , 0.352
1256,  1724,  1631, , ,,,0.36170726,+78.47947165,189.035916824197, 8.90,2.51727836017593,F2          , 0.390
1257,  1725,  1695, , ,,,0.36178949,+67.82302547,167.50418760469, 6.55,0.429871655646846,K0          , 0.981
1258,  1728,  1760,  85,,          , ,0.362843,-20.05799253,237.529691211401, 5.61,-1.26858952082166,M5/M6Ib/II  , 1.580
1259,  1729,  1765, , ,,,0.36417904,-22.64284579,142.045454545455, 8.44,2.67786329571056,F7V         , 0.533
1260,  1731,  1776, , ,,,0.36426779,-23.38643823,112.233445566779, 8.99,3.73938852018437,F5V         , 0.495
1261,  1730,  1727, , ,,,0.36427524,+57.96829458,333.333333333333, 7.92,0.305606273598312,A0          , 0.056
1262,  1732,  1766, , ,,,0.36455532,-23.00769985,74.5712155108128, 7.40,3.037143889258,G1V         , 0.631
1263,  1733,  1709, , ,,,0.36524194,+71.24425334,178.890876565295, 8.74,2.47705903943212,A2          , 0.190
1264,  1734, ,,GJ 1009  ,, ,0.36555595,-31.40558641,18.2116190129302,11.16,9.85825721854688,M2V:        , 1.485
1265,  1735,  1744, , ,,,0.3657469,+53.48088111,606.060606060606, 8.42,-0.49258027893047,B9          , 0.090
1266,  1736,  1764, , ,,,0.3659135,+16.87708993,62.3441396508728, 7.57,3.59602181974072,F5          , 0.480
1267,  1738,  1771, , ,,,0.3666056,+07.01168378,1298.7012987013, 8.61,-1.95754637413759,K2          , 1.323
1268,  1739,  1775, , ,,,0.36666684,-12.01053077,269.541778975741, 8.52,1.36686954807523,K0III       , 1.175
1269,  1740,  1756, , ,,,0.36668203,+27.18595731,260.416666666667, 8.70,1.62165612183765,A2          , 0.175
1270,  1743,  1743, , ,,,0.36761727,+62.18508471,10000000, 8.35,-6.65,B0.2IV      , 0.140
1271,  1746,  1779, , ,,,0.36784989,-26.70947231,61.012812690665, 8.93,5.0028947678525,G5V         , 0.677
1272,  1748,  1732, , ,,,0.36899745,+66.46084366,200.400801603206, 7.78,1.27050272811695,A5          , 0.372
1273,  1749,  1791, , ,,,0.36907453,-38.38486597,181.159420289855, 8.38,2.089695388646,A9III       , 0.318
1274,  1751,  1818, , ,,,0.36943421,-61.29744207,318.471337579618, 7.82,0.304648240366076,K2III       , 1.179
1275,  1752,  1789, , ,,,0.37005783,-13.46561094,99.2063492063492, 8.78,3.79730266054753,F2V         , 0.447
1276,  1754,  1797, , ,,,0.37054259,-25.21502749,140.252454417952, 8.42,2.68544764925933,F2V         , 0.425
1277,  1755,  1788, , ,,,0.37062485,-05.19188884,152.20700152207, 7.11,1.1978268477989,A2          , 0.146
1278,  1756,  1731, , ,,,0.37064402,+71.50815650,366.300366300366, 7.61,-0.209186764796218,K2          , 1.505
